,fold,pop,perHoush,pctBlack,pctWhite,pctAsian,pctHisp,pct12-21,pct12-29,pct16-24,pct65up,persUrban,pctUrban,medIncome,pctWwage,pctWfarm,pctWdiv,pctWsocsec,pctPubAsst,pctRetire,medFamIncome,perCapInc,whitePerCap,blackPerCap,NAperCap,asianPerCap,otherPerCap,hispPerCap,persPoverty,pctPoverty,pctLowEdu,pctNotHSgrad,pctCollGrad,pctUnemploy,pctEmploy,pctEmployMfg,pctEmployProfServ,pctOccupManu,pctOccupMgmt,pctMaleDivorc,pctMaleNevMar,pctFemDivorc,pctAllDivorc,persPerFam,pct2Par,pctKids2Par,pctKids-4w2Par,pct12-17w2Par,pctWorkMom-6,pctWorkMom-18,kidsBornNevrMarr,pctKidsBornNevrMarr,numForeignBorn,pctFgnImmig-3,pctFgnImmig-5,pctFgnImmig-8,pctFgnImmig-10,pctImmig-3,pctImmig-5,pctImmig-8,pctImmig-10,pctSpeakOnlyEng,pctNotSpeakEng,pctLargHousFam,pctLargHous,persPerOccupHous,persPerOwnOccup,persPerRenterOccup,pctPersOwnOccup,pctPopDenseHous,pctSmallHousUnits,medNumBedrm,houseVacant,pctHousOccup,pctHousOwnerOccup,pctVacantBoarded,pctVacant6up,medYrHousBuilt,pctHousWOphone,pctHousWOplumb,ownHousLowQ,ownHousMed,ownHousUperQ,ownHousQrange,rentLowQ,rentMed,rentUpperQ,rentQrange,medGrossRent,medRentpctHousInc,medOwnCostpct,medOwnCostPctWO,persEmergShelt,persHomeless,pctForeignBorn,pctBornStateResid,pctSameHouse-5,pctSameCounty-5,pctSameState-5,landArea,popDensity,pctUsePubTrans,pctOfficDrugUnit,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,violentPerPop,nonViolPerPop
persPerRenterOccup,0.012181159535429633,0.02656918593002371,0.7197212438463966,0.12464401315474163,-0.4698583458811005,0.23161246198310612,0.6561142330689855,0.20820702307552577,0.17396105517624066,0.05178829257539421,-0.36321448711901844,0.0241815563830628,-0.049327626425625375,-0.0971257704383179,0.12822591704113354,0.10239171296454534,-0.5107349065570091,-0.24882871750626165,0.38962506802564695,-0.2384934501630545,-0.2147998515562254,-0.3115300661623754,-0.2648722984064749,-0.06967801920010129,-0.029574449143799697,-0.14215626067192827,-0.08545699752244339,-0.21455877515053057,0.042418974758392826,0.29682481614355494,0.47603275567129966,0.43530834699472154,-0.3473835994110317,0.3921057994496337,-0.08312262379887254,0.06317464464170333,-0.33053756173689064,0.330554508468257,-0.3781768678696145,-0.005108693841681611,-0.00539618690969775,0.1068388225341456,0.05079631498565663,0.7761837492074044,-0.09234957709112256,-0.18190820216737727,-0.14695112465279941,-0.06408932626287327,-0.224664542056122,-0.3385933239822023,0.03379607154716018,0.2507639009166472,0.059437681737312106,0.04780571080029745,0.10676591181168828,0.14808840953166083,0.21215551197532118,0.40198910865009013,0.43586802084313686,0.4483323876557508,0.46728748345119986,-0.5658986803441518,0.6033707501074248,0.7796380618310141,0.8061630503245053,0.7897446802041795,0.5675302906124419,1.0,-0.16471948659078559,0.7435129092756877,-0.014375515798000777,-0.03274952118559179,-0.0007018431693189461,-0.0509022423451871,-0.029948302895136357,0.20513602387808866,0.004341809984895818,0.24470028470964114,0.31263600638073125,0.33677758887784676,-0.014923100984310031,-0.02303397870112113,-0.03733664811320675,-0.06908665161371551,0.015025225576560905,0.009636538327149585,0.008110226859278005,-0.006440348900519916,0.04080207142309604,0.2320263382215246,0.2959563938396186,-0.10363814875584207,0.0041617412419968445,0.018094398715416994,0.43234203186713943,-0.1857337119108278,-0.17294301114019253,-0.035388478829722826,-0.0530472610101307,0.02448660721914952,0.12220849708886956,-0.09031453850968628,0.008704884868927596,0.03545571968245325,0.23791656086625648,0.011865802869731067,0.0820725607929563,0.02554830352226262,0.19703456486372362,0.03738081679405765,0.23973653441091664,0.03695993657556405,0.20444422622383818,0.017693859246841966,0.00013909394305069818,0.03815124232558044,0.21127436654972281,0.03766997237924612,0.1495356347952107,0.23173939487399092,0.09419741099978823
pctPersOwnOccup,0.03406605406462036,-0.15824298482340465,0.09997986910191675,-0.3804010376244645,0.5143386784095922,-0.09643311469513995,-0.31239153741635534,-0.296675829699912,-0.5447751620349354,-0.4464186761287785,0.03381745973837933,-0.15270554535762115,0.07992817863628797,0.6184024249269451,0.24826551793333024,0.07357676658460026,0.5956339828621988,0.0038938368256107845,-0.5282887110373037,0.20363181107209544,0.5753982519084456,0.46403134367496385,0.3744575353877332,0.2873701368919096,0.12458277247856916,0.2858707927643529,0.22493239485965252,0.4055136765344656,-0.1822473807240652,-0.6389184063590521,-0.42321787391917215,-0.44985596383437265,0.2490140628556666,-0.45334569715426765,0.29633153206907525,0.08101457822867676,-0.06720294535563441,-0.31096664301537935,0.3530925456059485,-0.5443305151132414,-0.5878950097662994,-0.6109971462534733,-0.589981627388988,0.019051948405899088,0.7258269527185444,0.7065648729338332,0.6408936576745519,0.6774626031751648,0.005839938767137355,0.09543074890922847,-0.1610434042114792,-0.6054501248304628,-0.12885599256791425,-0.4245520844294581,-0.4804701037757528,-0.5043511476963982,-0.5262676064456632,-0.4142489842430761,-0.4160993729497153,-0.4030940203871806,-0.3965922248847117,0.2978911000123638,-0.3663089731842785,-0.26717535906356765,-0.16743071137286447,0.24720280868564204,0.262110892145824,-0.16471948659078559,1.0,-0.4439808316928961,-0.7922467802766967,0.6377622608995084,-0.1833342554702674,0.2232524733016975,0.9821472050160013,-0.2516529865752018,0.10997621194083287,0.18432741410873138,-0.5101796560059287,-0.3179537206335721,0.20047005114517033,0.18415580420442765,0.1780374368544268,0.10906571107489291,0.28994492710144026,0.3131628064314956,0.3092405334438889,0.23265888065953214,0.34984860988774674,-0.3509724921765658,-0.07479993865407833,-0.049684418192663435,-0.14742305769281672,-0.1091244922253569,-0.277644649113679,0.19070809366974192,0.5390174860632776,0.287883894912114,0.3107000853343222,-0.035500111076744056,-0.41591435517332687,-0.17678142173601621,-0.2555015849297242,-0.15197691364379878,-0.40198709257018267,-0.1986353227697784,-0.40726924992736097,-0.13643961476141672,-0.4931466507140393,-0.16362822744359767,-0.43063725006232967,-0.202775449245967,-0.4717340528071453,-0.20285890636362913,-0.42000719131221836,-0.16410013357672348,-0.403053001839305,-0.15372233565611268,-0.2865354794638703,-0.47654536179355145,-0.49692358203461984
pctPopDenseHous,0.013145036811856288,0.12085038727224502,0.5358626129017374,0.1301552209892561,-0.5880634992086151,0.2986801504241826,0.8642450188715726,0.17075038593934405,0.24499942414642323,0.1278596560791536,-0.21654864667532953,0.12137876745967051,0.04456209181114851,-0.232205559850988,-0.00888856694698071,0.01712892221870918,-0.5250672649420379,-0.1482466819901419,0.48346881118719676,-0.26695726198261865,-0.29392704038873263,-0.3125749686312566,-0.24839594038542015,-0.09959648854269056,-0.03760679969205511,-0.14996927085921183,-0.11332223949778814,-0.25005237409308667,0.13572277448731646,0.4085346294690192,0.6529416175552212,0.5561322236657733,-0.30178982879061733,0.4633287684547986,-0.185776933518817,0.023684390287916548,-0.23558623491671515,0.3382524033259749,-0.3597954824328572,0.12375449663218878,0.23958095296042353,0.2461189185912907,0.18795419817530234,0.6961361744015887,-0.26720313790057165,-0.33617656328248874,-0.2600888727489783,-0.2241152637452918,-0.21642169848125162,-0.36569885906874694,0.11220540812598387,0.389636993816913,0.15803176995610507,0.15813935421267278,0.2272503096548169,0.27036598493900643,0.3427899500505564,0.6976871859815714,0.7318540801362415,0.7408377133204157,0.7645337371124308,-0.811149550969141,0.8904192345692815,0.8726514512888145,0.8467879077626869,0.5758838093420989,0.45939692806257193,0.7435129092756877,-0.4439808316928961,1.0,0.4216670788427683,-0.35961266072096015,0.10415524535219652,-0.05891839489916529,-0.36984114854181427,0.2029387086364102,-0.15503539992950935,0.07470100077264072,0.3332634412644691,0.42734577030692633,0.022135946821620775,0.027630174041010758,0.025507420565064116,0.026848629015063224,0.003942948046756467,-0.010881961204303323,-0.005179743107238957,-0.018768801619645153,-0.029445999391750893,0.33413266813475795,0.324306111068587,-0.12140245529864506,0.08667833438425628,0.08595018945359409,0.7195584888266229,-0.26318407210953315,-0.20702330480430725,0.013619547109193829,-0.04958617897556587,0.018086098718156123,0.42672332325762635,0.10364258250073353,0.11589205971303783,0.11979702347905752,0.33441361417058757,0.11790823384016334,0.13756313419665664,0.10545140844437703,0.41646163829670285,0.12779925022208127,0.3190311520619164,0.14341469532736173,0.2985026779879176,0.13186573292657194,0.11856710569559226,0.13835968077404204,0.4425896171512454,0.1284884528828143,0.2000745966130334,0.3909973526559337,0.2484450732335387
pctSmallHousUnits,-0.025066694503163903,0.13935249045854456,-0.29221518995881285,0.23433176394131777,-0.36650081650043614,0.05080592192050433,0.32448529487146,0.06389616747480575,0.3031474238092155,0.2447474453172748,0.2740201767740267,0.1363655299255061,-0.035829362789367984,-0.6151116677096788,-0.4265163100337577,-0.11158596300501793,-0.4863551270036642,0.24969614287774888,0.43188031016818723,-0.04014399462207916,-0.5616816893991069,-0.41571648637284736,-0.3532728532309342,-0.26266635512180964,-0.08801423057223143,-0.2395616656223344,-0.1888441350351656,-0.3560598630578376,0.1551099448357312,0.5083780760071435,0.437724991634621,0.47396456082418353,-0.3162442754721403,0.4060562302303343,-0.37666007695772474,-0.07950292314301857,-0.015921689786672563,0.29509569270545144,-0.38786841774805303,0.5634320319357458,0.4283473620208283,0.5637420751047291,0.5729609238715455,-0.1587747402103593,-0.6439207003074924,-0.6248901755145877,-0.542482181207638,-0.5850487049237683,0.047669892221065956,-0.028681338398714354,0.13284539422691083,0.4595375323582364,0.12307676694718153,0.2839985369123217,0.33573890091903164,0.3500488097866332,0.376476851328055,0.3965554668925225,0.40261281014012373,0.39372143618564476,0.395168087585661,-0.32911134592375785,0.3841658766973767,0.20691290203285453,0.10493106372563422,-0.38435117846080186,-0.3862814814512158,-0.014375515798000777,-0.7922467802766967,0.4216670788427683,1.0,-0.7708046932401397,0.187704009992775,-0.32997187643857745,-0.7894989212845245,0.18264589646269141,-0.09912578525616289,-0.1726077638265053,0.41067369225042133,0.29296932096133416,-0.1980386844697661,-0.18236777513775265,-0.17271431689484035,-0.09973364120924577,-0.2389895579776428,-0.2690531413455442,-0.266590259314938,-0.2191046186730016,-0.31223117054954036,0.3431736769694574,0.10513637736596411,0.07431061981952418,0.12965423593673814,0.10041437992677318,0.3250946124849882,-0.21633868509960613,-0.3747380282420359,-0.1344344223181425,-0.18042887719555065,0.048658825819718934,0.4009482744061787,0.1645434397146451,0.2251054768920724,0.13096812580268255,0.33232124320528694,0.17513798132181801,0.3432510533883586,0.11944974602565693,0.44517046810743616,0.14565089049553073,0.36931105003948994,0.17973777183306103,0.43324258592111425,0.1821324015930404,0.38859967556340114,0.14832435698217852,0.42527213927122515,0.13169397729297377,0.23316160067876132,0.43638840662372763,0.46972381330675417
medNumBedrm,0.020904212671007467,-0.11514916099400892,0.18119859661949383,-0.15552867529434034,0.2925315930357018,-0.0735986245188721,-0.3028502743475509,-0.10869093364349015,-0.2937059064693369,-0.2560640027577375,-0.1692387526894301,-0.11435640114708757,-0.018718148392187772,0.4604918391254824,0.2935090048027107,0.06764401362468826,0.35993045349857206,-0.14925426671690453,-0.33151610425250017,0.06909627682949741,0.42097238268499493,0.314460707086828,0.26730067539774177,0.18812271302863548,0.07749833889008838,0.20538133980829265,0.13777096546169976,0.2643390683774884,-0.12873616834343907,-0.42769312473225374,-0.3513921915786711,-0.35172002082168335,0.18574138756157185,-0.3275667547261532,0.28742369125039763,0.1154962555059818,-0.04962367225736603,-0.17672267030592384,0.2519856159421751,-0.41108386148873816,-0.40406061567800833,-0.4141281088701925,-0.4180163494049878,0.09404993222578137,0.4923576400085243,0.4806914093270317,0.4153318120235148,0.4520893746813315,-0.019236759664031728,0.039092841354397584,-0.10154226776334441,-0.35421550522665796,-0.09415832889111268,-0.26220841168835496,-0.30992671188444176,-0.32664848100324767,-0.3426025588381716,-0.3513978738125278,-0.3550015875131629,-0.3474471645417532,-0.34673746300792413,0.31211237732518016,-0.34314832220062574,-0.18695661645728875,-0.1078258693632142,0.2643594405326194,0.27099385317362457,-0.03274952118559179,0.6377622608995084,-0.35961266072096015,-0.7708046932401397,1.0,-0.15921917999226537,0.2358755110482405,0.6276342297652385,-0.16354717646494243,0.09383999422689983,0.141288361837217,-0.3237150992593394,-0.2528257386688971,0.13721484309946183,0.12595452592120474,0.11285336479359719,0.05184999201702313,0.15930234110393124,0.18098001925842214,0.17231616158244195,0.13346574310253115,0.20887121076126938,-0.3178229596821117,-0.09619281421156,-0.031179978437900283,-0.10436056156181234,-0.07250412671880044,-0.29273745242145727,0.20178863175004008,0.317906208842312,0.14159823739216415,0.15415273643845911,-0.046726887775888175,-0.3093347886850394,-0.12719627390155988,-0.20179458418372967,-0.10275385363280554,-0.26379603532894597,-0.15614308336487182,-0.2822599801894041,-0.0899253121883462,-0.3554991691159218,-0.11579516840016306,-0.2818815092698699,-0.15378209101643683,-0.3580027987791944,-0.15804211149570258,-0.3242876949864834,-0.12232340769534861,-0.354508664654088,-0.10666235032402284,-0.2128814755856375,-0.3326177610444787,-0.39187697332795274
houseVacant,-0.03865810357431744,0.9162761319911367,-0.07799927161589447,0.19026933342315488,-0.21269407838185017,0.03432996540433062,0.08363228860974058,-0.024975630474249312,0.032935530017006866,0.00823312042882665,0.005663158009274445,0.9154979679984638,0.11384285528880243,-0.10329105229460037,-0.06747822670044351,-0.0700039493315721,-0.12079360790245036,-0.012906375535193162,0.11958769602218407,-0.045867530159843246,-0.10428701932925216,-0.04443786331718875,0.023470020543170156,-0.05230977920247772,-0.013326468875502446,-0.045434301503625665,-0.03879270646548002,-0.06878185005648761,0.9160205940026213,0.13949034347471123,0.0472550653547636,0.07561722852999234,-0.02261304906729708,0.12672773224198458,-0.06564184241181498,-0.10989000636543238,0.009830246635800195,-0.019635642501069334,-0.02569839348073366,0.1759478670258176,0.12951481972467282,0.18487303827862658,0.18329278278090902,0.019346772820652884,-0.2124685840009916,-0.21766439417373667,-0.17943083679062813,-0.20823969032265377,-0.04816110843536038,-0.08101102088781852,0.8791890508184964,0.2473469938572831,0.7613368396526448,0.06253775142731632,0.08148860546204327,0.09980863442993447,0.12156643228350775,0.10755655386826381,0.11143214777983042,0.1166094570510782,0.12182276953179585,-0.09453779288767344,0.09917082108927465,0.09569457002285263,0.04465237781887575,-0.07065376661663204,-0.056942738402947266,-0.0007018431693189461,-0.1833342554702674,0.10415524535219652,0.187704009992775,-0.15921917999226537,1.0,-0.18908667191450113,-0.18356893627285462,0.2391849207367727,0.025719259494876166,-0.044002392437186795,0.0974388952812785,0.099670288531957,-0.04500307730059471,-0.03364853087713698,-0.013558535214569754,0.04237024175803451,-0.04978898075269826,-0.04689540263887764,-0.03353069583759318,0.005786677687097232,-0.05079831442382933,0.07788613856283592,0.04160561510753959,0.026875576889721108,0.7966169395630563,0.7185208459549722,0.09997139403895397,-0.09243257059717346,-0.05765229744420349,0.015482746889071745,-0.05157255097434603,0.278636833718383,0.18221247017271594,0.3104634834661538,0.2198771242086773,0.8966828815220867,0.3117520175334705,0.8599506491573927,0.16645547274287092,0.8196845983425214,0.3539470400776485,0.8443678513840551,0.18338865709515445,0.9355894531412926,0.19211713943127345,0.9341738817693546,0.1234785292158573,0.9048460770232202,0.29315289265318123,0.8455053923647916,0.19307670295452595,0.2488931619674161,0.19068486923015643
pctHousOccup,-0.03957731813500741,-0.03245946415346012,0.20759521723020047,-0.20429333474547273,0.15323948379926766,0.17694634686289096,-0.07347719291923198,0.04193953716059837,0.038900340478456176,0.016211438750774514,-0.30782608388550553,-0.026050503384494952,0.14559262721814653,0.316297728233317,0.38485838473748807,-0.02655112479195724,0.2856371690500777,-0.27914325696596554,-0.18421722758377604,-0.11301668733747151,0.3072047157192738,0.17701125131891488,0.13612162593783964,0.16186884990131614,0.03629813395701892,0.06326845909761628,0.09969493225249197,0.15973883745695056,-0.05188851151233467,-0.3007304165124416,-0.1446814432795123,-0.20742987170455768,0.17894937319611956,-0.26112802261500834,0.34188785665672994,0.29663374845962887,0.043366927055804264,0.0011956061424581036,0.18227659012499287,-0.3258817814248519,0.020978409320440785,-0.2770337708910145,-0.3049260677210836,0.1848694568397362,0.32914500113116546,0.3409702999619552,0.3113601253204355,0.302476344714591,0.037549292688649455,0.0647745807632259,-0.03964740045610197,-0.20139409225070917,0.0010613907296218386,-0.03189744981753581,-0.05660897604063998,-0.05851272232573236,-0.0753686492481645,0.06720416451444171,0.05917163708014661,0.060955171254888765,0.05420574579742642,0.01686226230889111,-0.004021621892940073,0.007148237253527154,0.045863671507831764,0.2331649711256242,0.3372226886276015,-0.0509022423451871,0.2232524733016975,-0.05891839489916529,-0.32997187643857745,0.2358755110482405,-0.18908667191450113,1.0,0.17048704021367395,-0.18263705210293205,-0.27435864076515143,-0.12104998172431906,-0.3627153041123235,-0.2021373522721165,0.20961628637008123,0.18999073631585195,0.16061978328750443,0.04938560135952176,0.19919723242273646,0.19708292307127886,0.1915469999963439,0.11098240565041008,0.17307926713865268,-0.21671261770763434,-0.1046674972604773,-0.15817187041351238,-0.02486208465748296,-0.008704210981280085,0.07180376800270906,0.19366293345442911,0.20750050487675775,0.15071104607994742,0.19632600346017692,-0.12372603031428975,0.10199449638881833,0.06333945773305236,-0.08400815753653662,-0.04718143836356923,-0.21693934750675278,-0.07463259884964887,-0.2471017146658139,-0.02378774899801785,-0.16644504096288634,-0.047688095492056236,-0.26664812152439255,-0.07608027320895701,-0.36935991580482047,-0.07097895894175642,-0.262681996573909,-0.03975947564251261,-0.11436734847072838,-0.040746158855402684,-0.1209366263417631,-0.2513054911560666,-0.3062879677043599
pctHousOwnerOccup,0.03479587360198066,-0.16096575844840286,0.15595190233413253,-0.34567904215365114,0.44982953239714474,-0.07960342249360623,-0.2509162582763951,-0.28742607066106046,-0.554818048218134,-0.456306678491314,0.04797815505469635,-0.1565568412770269,0.04980354320840361,0.5867229348909107,0.20418195601046765,0.0877536966209232,0.5230512874074303,0.028741892695640505,-0.4653084511926394,0.2191619551841995,0.5270592973444693,0.4205400008289163,0.341340877375607,0.2657465366836821,0.12055005079322574,0.2707004319419792,0.20792329535759926,0.37524570579392286,-0.18123973901904686,-0.578928899572927,-0.3586862363885124,-0.3776448405397971,0.1895299480871414,-0.39386117391647407,0.2368508818544965,0.07643344866363753,-0.11328931187326113,-0.2646014906370765,0.2948034006848225,-0.5136929288810322,-0.6175344613612227,-0.573043796890972,-0.5553286582452838,0.0650237702784625,0.6868685663436082,0.6531514053814648,0.5934717444995626,0.6417753998393088,-0.0267047830272582,0.04646825155949116,-0.16075005487142838,-0.5655621362022366,-0.1261084206913115,-0.4233014533418205,-0.47056874311703106,-0.48942602764613263,-0.5028267257180882,-0.38332986797996366,-0.3811936086323062,-0.3672093951164202,-0.35855972957511006,0.2533625528316752,-0.3141859879461729,-0.20192010134703434,-0.10031057107912476,0.3085331572257512,0.25341874086761035,-0.029948302895136357,0.9821472050160013,-0.36984114854181427,-0.7894989212845245,0.6276342297652385,-0.18356893627285462,0.17048704021367395,1.0,-0.22215784573371,0.1385769932404827,0.22146721783115575,-0.4367300891880357,-0.27458216505811717,0.18427294008854453,0.16945729793579484,0.164771028053902,0.10308453318437642,0.2695911427656114,0.2962707741695737,0.2951694782987619,0.23417458405122402,0.34291615509187057,-0.29931235884444246,-0.04692584041142399,-0.06862179489521503,-0.1499452733210323,-0.10862552417473316,-0.24605296645735342,0.15303297148404754,0.5144451440138246,0.279745562239997,0.2961781830082798,-0.028540294257809896,-0.4271119862848507,-0.21306374937277356,-0.25440490656283843,-0.1507314008707448,-0.3554533207300268,-0.20107726059055475,-0.3771959726674872,-0.13677947584155414,-0.46365087332496013,-0.1619948332441453,-0.3774188590733221,-0.20158014298843227,-0.4136835882282078,-0.20516167594103824,-0.39297454098848966,-0.16414437648523675,-0.3830832587507738,-0.15366825753769567,-0.2612883499106648,-0.4278125179364858,-0.45833569287692427
pctVacantBoarded,-0.043209475726672726,0.1625731711653406,0.05535993017218617,0.5216716517316969,-0.48795331415446064,-0.11332733973795533,0.15103903920982395,0.08310389280688762,0.07002730449493194,0.034093049221980164,0.0075875306960290455,0.1620341641944906,0.029283681448287014,-0.3349930208812403,-0.26939376303364343,-0.08309024974547756,-0.45006712383302566,0.12900544978325137,0.5322997297222252,0.005871892015166524,-0.35097250149301923,-0.30600529363825757,-0.22449779450964286,-0.16679859601266492,-0.05718404953876707,-0.12426451724936971,-0.11720180069087638,-0.18769854348630868,0.20884774391240682,0.46963607663475876,0.3224785820916685,0.4166964022143231,-0.2969265272763818,0.5498529511446598,-0.3423646146369819,0.0005638684557902035,0.020466195093651503,0.2854208766613992,-0.304428629802247,0.36527985103898847,0.2063586238490467,0.34651554713647453,0.36441549166365844,0.22192523614618206,-0.5338190509162137,-0.5546290081850095,-0.5354588310052075,-0.48661251051312876,-0.12226484233188985,-0.20823602377885078,0.2134554194860161,0.5947979603305052,0.0534652043211917,0.024423605920461482,0.027496660135951825,0.03891486516543873,0.05129540174258217,-0.029947431272321655,-0.023596452710524702,-0.021747695170928925,-0.014307177600845952,-0.10059245499650912,0.1087349617113388,0.30409069805128097,0.2444839547425508,0.06912809667644948,0.03255992447579832,0.20513602387808866,-0.2516529865752018,0.2029387086364102,0.18264589646269141,-0.16354717646494243,0.2391849207367727,-0.18263705210293205,-0.22215784573371,1.0,0.3666598780186092,-0.2765813844078187,0.4396685911451539,0.3207036710606226,-0.2632474544796341,-0.25336948716457114,-0.24996393113708246,-0.18416428464341175,-0.3269050180931304,-0.3010279167352267,-0.28692437919511427,-0.11804130871494575,-0.28722702151103446,0.22674991798541183,-0.11299875725820875,0.21151077721665587,0.13383129452902973,0.06023829192750053,-0.04375421849296743,0.13481235244580086,0.10838146575583413,0.234644578457154,0.16373973068220282,0.08869553865614968,0.12745027854983104,0.16942974658754875,0.2261707497394787,0.21497279701961283,0.5548423642327094,0.24470729370383418,0.32778896857573847,0.14368030868468462,0.5183260138692181,0.1769897627031284,0.42936643590783846,0.23162460677201263,0.41903847867796334,0.20810977205941517,0.22636927242409674,0.18117880339376513,0.36357241552786657,0.20664683320776298,0.3919289993800886,0.43688895984454024,0.33730559625034573
pctVacant6up,-0.0017445177691333832,-0.022606600669833565,-0.03107465718870606,0.19077262626031558,-0.033335883051727584,-0.32386830687806756,-0.12293784388664108,0.030635794190426224,-0.12735896812225375,-0.05838244065813218,0.2424894580765185,-0.03299624740165891,-0.30333735439103726,-0.21743279376562483,-0.3525361434366306,0.11910776325939249,-0.1717159239941904,0.36172172115513807,0.21655391923882789,0.1769479914869651,-0.21639073709333803,-0.1916913552803645,-0.17944571798410588,-0.13404826796706285,-0.04589430689942622,0.0011802357410519702,-0.08162638096192763,-0.092951883820983,0.01716654296223958,0.2465227313995552,0.2094981974734053,0.2835328056839758,-0.22086636166581358,0.2995049594366406,-0.3724967242124422,0.039235348177030026,0.09515132455846889,0.23070756378495572,-0.18725546385284192,0.01686938144880807,-0.0819779958358339,-0.07996123951414141,-0.031192428345613848,-0.004946840911960828,-0.1480762057814761,-0.1648059907253867,-0.2104931447941427,-0.11557218603919266,-0.09164761813953513,-0.10616651031098899,0.026582633130158788,0.13135545676139054,-0.0393656081611955,-0.15855632769597594,-0.19559916074999428,-0.22125294280408614,-0.23335392778463374,-0.29720331224294994,-0.30098139583641637,-0.3075100357914093,-0.3023197722567787,0.15050611494240557,-0.16519743276913815,-0.03746842851569169,-0.04010155530766373,-0.04573165714950438,-0.10163217002664564,0.004341809984895818,0.10997621194083287,-0.15503539992950935,-0.09912578525616289,0.09383999422689983,0.025719259494876166,-0.27435864076515143,0.1385769932404827,0.3666598780186092,1.0,-0.3319273571293627,0.311618117016657,0.21530922053870882,-0.26199767879014374,-0.2547873601933462,-0.2520598908014021,-0.19160011009075206,-0.40106992847469464,-0.3366866638953065,-0.3096203541961469,-0.04573704018223985,-0.29313081725270945,-0.0005417017865843326,-0.22359633485526606,0.35143195493773605,0.003887492708945818,-0.012022845904124113,-0.2883245357800235,0.3506707337660525,0.37279803193386996,0.3014799577951445,0.27858011273455585,0.018315152029988065,-0.1593788553648027,-0.016106090951679343,-0.021239190479160668,0.021573479826393533,0.10310624276292657,-0.007865006210638762,0.059400408544101904,0.006126654659196707,-0.007476234723810789,-0.002051693948102276,0.09511764074239207,-0.009085682744494969,0.05850674907824168,-0.024439418369587566,-0.010999502608043542,-0.009498626258348028,-0.11646815241491747,0.0015345699383257604,0.03410954952733886,0.029434759822998056,-0.016553873224977395
medYrHousBuilt,0.04271288528078817,-0.059083891347752944,0.2431104198324935,-0.11387090510233724,0.047653997951384176,0.07185756363472894,0.07684683388527751,0.06756765357007721,0.07102074216548934,-0.0024556751848932392,-0.38379185609994587,-0.059750832339720526,-0.0026358531455630543,0.1814468957960742,0.43246253450204236,0.22640503378407043,0.02008675554210409,-0.47468277102716927,-0.29446035328060866,-0.30220521736280104,0.12365098116202161,0.04118900646029942,0.027479123692447475,0.07699172632610848,0.08302484187883652,0.004462119032366791,0.07580850840145512,0.04889938242999913,-0.08296401455434002,-0.17413369485752297,-0.1927976632093166,-0.27005769241235894,0.11608131715966756,-0.26866453129723505,0.3584181439393055,-0.16770859420303136,-0.2129775606833328,-0.25607136277948495,0.10609066845699847,-0.10121866922619216,-0.253926451863254,-0.05428072805555535,-0.08360098680268344,0.13636342133062485,0.3195840626244447,0.28457841973482245,0.2986865156170355,0.2613101501967403,0.11104671826815805,0.12866896100279457,-0.09890085916245621,-0.2352384108759258,-0.04339949097138815,0.027162213388559415,0.05924568562728397,0.09925943025369555,0.12738050397726042,-0.03512418502127003,-0.025023963911127937,-0.0177953566121786,-0.012413133870340898,0.025893049655292495,-0.022726294473751067,0.013934509549589016,0.06750715375912338,0.28046575116269196,0.21956292169857103,0.24470028470964114,0.18432741410873138,0.07470100077264072,-0.1726077638265053,0.141288361837217,-0.044002392437186795,-0.12104998172431906,0.22146721783115575,-0.2765813844078187,-0.3319273571293627,1.0,-0.12745513381133713,-0.15104745247339033,0.003493337868793307,0.0035941883469436855,0.01139491894015734,0.022893151358430956,0.19114797223130459,0.13446113970988469,0.11800850482768231,-0.04727134026711489,0.15639901056650246,-0.07130805655777932,0.23347122145240998,-0.35841508189014787,-0.08847063481448228,-0.045941286182225836,-0.0362069066648741,-0.3305374379594086,-0.484689278057605,-0.46485416654169937,-0.3367106768972542,0.07804963268312944,-0.3754467857847933,-0.3643529163775195,-0.10676848454395306,-0.07913191609170442,-0.12120127683397613,-0.06322087516337214,-0.06875011173879823,-0.07811331731383124,-0.20319182819528814,-0.06755075955015144,-0.09770396531384652,-0.06514883873407395,-0.06581508918101064,-0.05122987656844967,-0.02720616969995809,-0.07181562135140317,-0.13293331701424535,-0.06781326347545188,-0.1054809154138321,-0.1055457671984148,-0.05712157329947455
